id;type;title;relevance;image;location_type;coordinates;price;occupancy;description;Column1
urn:ngsi-ld:PoI:1152;PoI;Bar El Cubo;4;;Point;-3.708648,40.418447;gratis;sin límite;Bar en el barrio de La Latina con una oferta variada de tapas y platos en un ambiente animado.;
urn:ngsi-ld:PoI:1153;PoI;Bar La Retama;4;;Point;-3.710591,40.418831;gratis;sin límite;Bar en el barrio de Chamberí, conocido por su excelente oferta de tapas y ambiente relajado.;
urn:ngsi-ld:PoI:1154;PoI;Bar La Ronda;4;;Point;-3.705265,40.417425;gratis;sin límite;Bar en Lavapiés con una oferta de tapas caseras y ambiente familiar.;
urn:ngsi-ld:PoI:1155;PoI;Bar La Cascada;4;;Point;-3.707957,40.419031;gratis;sin límite;Bar en Malasaña con una amplia selección de tapas y cócteles en un ambiente moderno y acogedor.;
urn:ngsi-ld:PoI:1156;PoI;Churrería Valor;1;;Point;-3.709691,40.419735;gratis;sin límite;Famosa churrería en el barrio de Chueca, conocida por sus churros y chocolate a la taza de alta calidad.;
urn:ngsi-ld:PoI:1157;PoI;Churrería San Ginés;1;;Point;-3.711065,40.416615;gratis;sin límite;Icónica churrería en el centro de Madrid, famosa por sus churros y chocolate, abierta 24 horas.;
urn:ngsi-ld:PoI:1158;PoI;Churrería La Inmaculada;3;;Point;-3.711307,40.415849;gratis;sin límite;Churrería tradicional en La Latina, conocida por sus churros recién hechos y chocolate a la taza.;
urn:ngsi-ld:PoI:1159;PoI;Churrería El Comercio;4;;Point;-3.705801,40.416090;gratis;sin límite;Churrería en el barrio de Lavapiés, famosa por su excelente calidad de churros y su chocolate espeso.;
urn:ngsi-ld:PoI:1160;PoI;Churrería La Española;4;;Point;-3.708623,40.419058;gratis;sin límite;Churrería en el barrio de Malasaña, conocida por sus churros frescos y chocolate a la taza.;
urn:ngsi-ld:PoI:1161;PoI;Churrería Los Artesanos;4;;Point;-3.707530,40.418723;gratis;sin límite;Churrería tradicional en Chamberí, famosa por sus churros caseros y chocolate espeso.;
urn:ngsi-ld:PoI:1162;PoI;Churrería El Rastro;4;;Point;-3.705274,40.417393;gratis;sin límite;Churrería en el barrio del Rastro, conocida por sus churros crujientes y chocolate caliente.;
urn:ngsi-ld:PoI:1163;PoI;Churrería La Latina;4;;Point;-3.708825,40.414895;gratis;sin límite;Churrería en La Latina, famosa por sus churros recién hechos y su chocolate tradicional.;
urn:ngsi-ld:PoI:1164;PoI;Churrería La Pepa;4;;Point;-3.707944,40.417160;gratis;sin límite;Churrería en el barrio de Chueca, conocida por su oferta de churros y chocolate a la taza en un entorno moderno.;
urn:ngsi-ld:PoI:1165;PoI;Churrería El Tostón;4;;Point;-3.704703,40.418124;gratis;sin límite;Churrería en el barrio de Lavapiés, famosa por sus churros dorados y chocolate espeso.;
urn:ngsi-ld:PoI:1166;PoI;Churrería La Higuera;4;;Point;-3.709114,40.418991;gratis;sin límite;Churrería en Malasaña, conocida por sus churros caseros y su chocolate denso.;
urn:ngsi-ld:PoI:1167;PoI;Churrería El Rey;4;;Point;-3.705067,40.417740;gratis;sin límite;Churrería tradicional en Chamberí, famosa por sus churros y chocolate a la taza.;
urn:ngsi-ld:PoI:1168;PoI;Churrería El Monasterio;4;;Point;-3.708196,40.419266;gratis;sin límite;Churrería en La Latina, conocida por su oferta de churros frescos y chocolate espeso.;
urn:ngsi-ld:PoI:1169;PoI;Churrería El Manantial;4;;Point;-3.707819,40.418844;gratis;sin límite;Churrería en el barrio de Chueca, famosa por sus churros recién hechos y su chocolate caliente.;
urn:ngsi-ld:PoI:1170;PoI;Churrería La Plaza;4;;Point;-3.706782,40.415236;gratis;sin límite;Churrería en el centro de Madrid con una excelente oferta de churros y chocolate en un ambiente acogedor.;
urn:ngsi-ld:PoI:1171;PoI;Instituto de Educación Secundaria (IES) Juan de la Cierva;2;;Point;-3.742131,40.354918;gratis;sin límite;Instituto de educación secundaria en el barrio de Vallecas, conocido por su amplia oferta educativa y actividades extracurriculares.;
urn:ngsi-ld:PoI:1172;PoI;Instituto de Educación Secundaria (IES) Ramiro de Maeztu;2;;Point;-3.710347,40.424384;gratis;sin límite;Instituto en el barrio de Chamberí, conocido por su sólido programa académico y actividades culturales.;
urn:ngsi-ld:PoI:1173;PoI;Instituto de Educación Secundaria (IES) La Palmera;3;;Point;-3.710805,40.405568;gratis;sin límite;Instituto en el barrio de Hortaleza, que ofrece educación secundaria y bachillerato con un enfoque en la formación integral.;
urn:ngsi-ld:PoI:1174;PoI;Instituto de Educación Secundaria (IES) Beatriz Galindo;2;;Point;-3.708079,40.411748;gratis;sin límite;Instituto en el barrio de Argüelles, conocido por su alto nivel académico y su amplia oferta de bachillerato.;
urn:ngsi-ld:PoI:1175;PoI;Instituto de Educación Secundaria (IES) San Isidro;2;;Point;-3.710060,40.414276;gratis;sin límite;Instituto en el centro de Madrid, con una larga tradición educativa y un enfoque en la excelencia académica.;
urn:ngsi-ld:PoI:1176;PoI;Instituto de Educación Secundaria (IES) Conde de Orgaz;3;;Point;-3.654430,40.461410;gratis;sin límite;Instituto en el barrio de Conde de Orgaz, con una oferta educativa diversificada y programas de formación profesional.;
urn:ngsi-ld:PoI:1177;PoI;Instituto de Educación Secundaria (IES) López de Vega;3;;Point;-3.709123,40.416870;gratis;sin límite;Instituto en el barrio de El Rastro, conocido por su enfoque en la educación integral y el desarrollo personal.;
urn:ngsi-ld:PoI:1178;PoI;Instituto de Educación Secundaria (IES) Francisco de Quevedo;3;;Point;-3.727550,40.435078;gratis;sin límite;Instituto en el barrio de Ciudad Lineal, con una sólida oferta educativa y actividades extracurriculares.;
urn:ngsi-ld:PoI:1179;PoI;Instituto de Educación Secundaria (IES) Antonio Machado;3;;Point;-3.712889,40.421344;gratis;sin límite;Instituto en el barrio de Moncloa, conocido por su enfoque académico y sus actividades deportivas.;
urn:ngsi-ld:PoI:1180;PoI;Instituto de Educación Secundaria (IES) Gregorio Marañón;2;;Point;-3.711735,40.421002;gratis;sin límite;Instituto en el barrio de Chamberí, con una amplia oferta educativa y un enfoque en el desarrollo integral del alumnado.;
urn:ngsi-ld:PoI:1181;PoI;Instituto de Educación Secundaria (IES) José Ortega y Gasset;2;;Point;-3.721303,40.418931;gratis;sin límite;Instituto en el barrio de Salamanca, conocido por su alto nivel académico y sus programas de formación profesional.;
urn:ngsi-ld:PoI:1182;PoI;Instituto de Educación Secundaria (IES) María de Zayas;3;;Point;-3.704624,40.415322;gratis;sin límite;Instituto en el barrio de Lavapiés, con una oferta educativa diversificada y un enfoque en la formación integral.;
urn:ngsi-ld:PoI:1183;PoI;Instituto de Educación Secundaria (IES) La Senda;3;;Point;-3.710426,40.417635;gratis;sin límite;Instituto en el barrio de Argüelles, conocido por sus programas educativos y actividades extracurriculares.;
urn:ngsi-ld:PoI:1184;PoI;Instituto de Educación Secundaria (IES) Vallehermoso;3;;Point;-3.716576,40.429305;gratis;sin límite;Instituto en el barrio de Vallehermoso, con una sólida oferta académica y programas de formación profesional.;
urn:ngsi-ld:PoI:1185;PoI;Instituto de Educación Secundaria (IES) Islas Filipinas;3;;Point;-3.726724,40.453439;gratis;sin límite;Instituto en el barrio de Ciudad Universitaria, con un enfoque en la excelencia educativa y el desarrollo personal.;
urn:ngsi-ld:PoI:1186;PoI;Instituto de Educación Secundaria (IES) Héroes del 2 de Mayo;3;;Point;-3.708345,40.415068;gratis;sin límite;Instituto en el barrio de Malasaña, conocido por su oferta educativa diversa y sus actividades culturales.;
urn:ngsi-ld:PoI:1201;PoI;Colegio San Patricio;2;;Point;-3.716416,40.437287;gratis;sin límite;Colegio privado en el barrio de Chamartín, conocido por su enfoque académico y programas bilingües.;
urn:ngsi-ld:PoI:1202;PoI;Colegio San José del Parque;2;;Point;-3.710230,40.414555;gratis;sin límite;Colegio privado en el barrio de Moncloa, con una sólida oferta educativa y actividades extracurriculares.;
urn:ngsi-ld:PoI:1203;PoI;Colegio Internacional de Madrid;2;;Point;-3.710984,40.426132;gratis;sin límite;Colegio bilingüe en el barrio de Aravaca, conocido por su currículum internacional y enfoque integral.;
urn:ngsi-ld:PoI:1204;PoI;Colegio Nido de Águila;2;;Point;-3.711413,40.436783;gratis;sin límite;Colegio en el barrio de La Moraleja, con un enfoque en la formación integral y programas educativos innovadores.;
urn:ngsi-ld:PoI:1205;PoI;Colegio Madre de Dios;3;;Point;-3.711782,40.418756;gratis;sin límite;Colegio en el barrio de Chamberí, con una amplia oferta educativa y un enfoque en la formación integral del alumnado.;
urn:ngsi-ld:PoI:1206;PoI;Colegio Nuestra Señora del Recuerdo;3;;Point;-3.711504,40.411982;gratis;sin límite;Colegio privado en el barrio de Vallehermoso, conocido por su tradición académica y actividades extracurriculares.;
urn:ngsi-ld:PoI:1207;PoI;Colegio San Ignacio de Loyola;3;;Point;-3.718530,40.419978;gratis;sin límite;Colegio en el barrio de La Vaguada, con un enfoque académico y programas de formación integral.;
urn:ngsi-ld:PoI:1208;PoI;Colegio San Luis;3;;Point;-3.706226,40.418336;gratis;sin límite;Colegio en el barrio de Lavapiés, conocido por su enfoque en la educación personalizada y actividades culturales.;
urn:ngsi-ld:PoI:1209;PoI;Colegio San Francisco de Borja;3;;Point;-3.708805,40.411454;gratis;sin límite;Colegio en el barrio de Argüelles, con una sólida oferta educativa y programas de formación integral.;
urn:ngsi-ld:PoI:1210;PoI;Colegio Sagrado Corazón;3;;Point;-3.710234,40.424478;gratis;sin límite;Colegio en el barrio de Salamanca, conocido por su enfoque en la educación académica y formación personal.;
urn:ngsi-ld:PoI:1211;PoI;Colegio San José de Cluny;3;;Point;-3.709847,40.418305;gratis;sin límite;Colegio en el barrio de Malasaña, con una oferta educativa diversa y un enfoque en el desarrollo integral del alumnado.;
urn:ngsi-ld:PoI:1212;PoI;Colegio San Vicente Ferrer;3;;Point;-3.705950,40.415682;gratis;sin límite;Colegio en el barrio de La Latina, conocido por su sólida oferta académica y programas educativos.;
urn:ngsi-ld:PoI:1213;PoI;Colegio San Sebastián;3;;Point;-3.711139,40.414477;gratis;sin límite;Colegio en el barrio de Chamberí, con una oferta educativa diversa y un enfoque en la formación integral del alumnado.;
urn:ngsi-ld:PoI:1214;PoI;Colegio Santa María de los Rosales;3;;Point;-3.723306,40.450151;gratis;sin límite;Colegio en el barrio de Princesa, conocido por su enfoque en la educación académica y formación integral.;
urn:ngsi-ld:PoI:1215;PoI;Colegio Montessori;3;;Point;-3.712896,40.418292;gratis;sin límite;Colegio en el barrio de Chamartín, con un enfoque educativo basado en la metodología Montessori y programas integrales.;
urn:ngsi-ld:PoI:1216;PoI;Colegio La Salle;3;;Point;-3.719028,40.426092;gratis;sin límite;Colegio en el barrio de Chamberí, conocido por su sólido programa educativo y actividades extracurriculares.;
urn:ngsi-ld:PoI:1217;PoI;Colegio El Valle;3;;Point;-3.711248,40.409265;gratis;sin límite;Colegio en el barrio de La Moraleja, con un enfoque en la formación integral y programas educativos innovadores.;
urn:ngsi-ld:PoI:1218;PoI;Colegio El Prado;3;;Point;-3.706021,40.417663;gratis;sin límite;Colegio en el barrio de Vallehermoso, con una amplia oferta educativa y un enfoque en la formación personal.;
urn:ngsi-ld:PoI:1219;PoI;Colegio La Encarnación;3;;Point;-3.704778,40.419351;gratis;sin límite;Colegio en el barrio de Salamanca, conocido por su enfoque educativo y programas de formación integral.;
urn:ngsi-ld:PoI:1220;PoI;Colegio El Sol;3;;Point;-3.710044,40.417221;gratis;sin límite;Colegio en el barrio de Vallehermoso, con una sólida oferta educativa y un enfoque en el desarrollo personal.;
urn:ngsi-ld:PoI:1221;PoI;Colegio Vallehermoso;3;;Point;-3.719132,40.427183;gratis;sin límite;Colegio en el barrio de Vallehermoso, conocido por su enfoque académico y programas educativos diversificados.;
urn:ngsi-ld:PoI:1222;PoI;Colegio Luis Vives;3;;Point;-3.715759,40.419769;gratis;sin límite;Colegio en el barrio de Chamberí, con una oferta educativa sólida y un enfoque en la formación integral.;
urn:ngsi-ld:PoI:1223;PoI;Colegio Santiago Apóstol;3;;Point;-3.704979,40.420156;gratis;sin límite;Colegio en el barrio de Salamanca, conocido por su sólida oferta educativa y programas extracurriculares.;
urn:ngsi-ld:PoI:1224;PoI;Colegio Santa María de la Hispanidad;3;;Point;-3.711078,40.411472;gratis;sin límite;Colegio en el barrio de Vallehermoso, con un enfoque en la educación integral y programas educativos diversificados.;
urn:ngsi-ld:PoI:1225;PoI;Colegio José Ortega y Gasset;3;;Point;-3.714232,40.417301;gratis;sin límite;Colegio en el barrio de Argüelles, con una sólida oferta educativa y un enfoque en la formación integral del alumnado.;
urn:ngsi-ld:PoI:1226;PoI;Colegio Virgen de Atocha;3;;Point;-3.708341,40.419530;gratis;sin límite;Colegio en el barrio de Atocha, conocido por su enfoque educativo y programas de formación integral.;
urn:ngsi-ld:PoI:1227;PoI;Colegio Santa Isabel;3;;Point;-3.706888,40.420106;gratis;sin límite;Colegio en el barrio de Chamberí, con una oferta educativa diversa y un enfoque en el desarrollo personal del alumnado.;
urn:ngsi-ld:PoI:1228;PoI;Colegio Nuestra Señora de la Almudena;3;;Point;-3.719684,40.426843;gratis;sin límite;Colegio en el barrio de Ciudad Lineal, conocido por su sólida oferta educativa y programas extracurriculares.;
urn:ngsi-ld:PoI:1229;PoI;Colegio San Agustín;3;;Point;-3.711654,40.416356;gratis;sin límite;Colegio en el barrio de Moncloa, con un enfoque académico y programas de formación integral.;
urn:ngsi-ld:PoI:1230;PoI;Colegio San Felipe Neri;3;;Point;-3.708524,40.419200;gratis;sin límite;Colegio en el barrio de Lavapiés, conocido por su enfoque educativo y programas de formación integral.;
urn:ngsi-ld:PoI:1231;PoI;Colegio Santa María del Mar;3;;Point;-3.711028,40.415638;gratis;sin límite;Colegio en el barrio de Vallehermoso, con una amplia oferta educativa y un enfoque en la formación integral.;
urn:ngsi-ld:PoI:1232;PoI;Colegio San Gabriel;3;;Point;-3.712563,40.418759;gratis;sin límite;Colegio en el barrio de Salamanca, conocido por su enfoque académico y programas de formación integral.;
urn:ngsi-ld:PoI:1233;PoI;Colegio San Rafael;3;;Point;-3.710453,40.420351;gratis;sin límite;Colegio en el barrio de Chamartín, con una sólida oferta educativa y un enfoque en el desarrollo personal del alumnado.;
urn:ngsi-ld:PoI:1234;PoI;Colegio San Juan Bautista;3;;Point;-3.706534,40.419085;gratis;sin límite;Colegio en el barrio de Chamberí, conocido por su enfoque educativo y programas de formación integral.;
urn:ngsi-ld:PoI:1235;PoI;Colegio San Pedro Apóstol;3;;Point;-3.710202,40.414978;gratis;sin límite;Colegio en el barrio de Argüelles, con una sólida oferta educativa y programas de formación integral.;
urn:ngsi-ld:PoI:1236;PoI;Colegio Santa Teresa;3;;Point;-3.708876,40.418523;gratis;sin límite;Colegio en el barrio de Vallehermoso, conocido por su enfoque académico y programas extracurriculares.;
urn:ngsi-ld:PoI:1237;PoI;Colegio La Inmaculada;3;;Point;-3.712341,40.418237;gratis;sin límite;Colegio en el barrio de Chamberí, con una oferta educativa sólida y un enfoque en la formación integral.;
urn:ngsi-ld:PoI:1238;PoI;Colegio Nuestra Señora de la Merced;3;;Point;-3.710692,40.421112;gratis;sin límite;Colegio en el barrio de Ciudad Lineal, con un enfoque en la educación académica y formación integral.;
urn:ngsi-ld:PoI:1239;PoI;Colegio San Juan Evangelista;3;;Point;-3.707887,40.420822;gratis;sin límite;Colegio en el barrio de Atocha, conocido por su sólida oferta educativa y programas de formación integral.;
urn:ngsi-ld:PoI:1240;PoI;Colegio San Fernando;3;;Point;-3.708026,40.421175;gratis;sin límite;Colegio en el barrio de Salamanca, con una amplia oferta educativa y enfoque en el desarrollo integral del alumnado.;
urn:ngsi-ld:PoI:1241;PoI;Universidad Politécnica de Madrid (UPM);1;;Point;-3.730761,40.451415;gratis;sin límite;Una de las principales universidades técnicas en España, conocida por su excelencia en ingeniería y arquitectura.;
urn:ngsi-ld:PoI:1242;PoI;Universidad Complutense de Madrid (UCM);1;;Point;-3.728621,40.453622;gratis;sin límite;Una de las universidades más antiguas y prestigiosas de España, con una amplia oferta académica y cultural.;
urn:ngsi-ld:PoI:1243;PoI;Universidad de Alcalá;1;;Point;-3.363727,40.481501;gratis;sin límite;Universidad histórica ubicada en la ciudad de Alcalá de Henares, con una fuerte reputación en humanidades y ciencias sociales.;
urn:ngsi-ld:PoI:1244;PoI;Universidad de Navarra (sede en Madrid);2;;Point;-3.712056,40.441876;gratis;sin límite;Universidad privada con campus en Madrid, conocida por su enfoque en la formación integral y su excelencia académica.;
urn:ngsi-ld:PoI:1245;PoI;Universidad Europea de Madrid;2;;Point;-3.759202,40.490868;gratis;sin límite;Universidad privada con un enfoque en formación internacional y programas innovadores.;
urn:ngsi-ld:PoI:1246;PoI;Universidad Francisco de Vitoria;2;;Point;-3.762783,40.451411;gratis;sin límite;Universidad privada que ofrece una formación centrada en el desarrollo profesional y personal.;
urn:ngsi-ld:PoI:1247;PoI;Universidad Rey Juan Carlos (URJC);2;;Point;-3.831151,40.329737;gratis;sin límite;Universidad pública con campus en diversas localizaciones de Madrid y un enfoque en la formación práctica y multidisciplinaria.;
urn:ngsi-ld:PoI:1248;PoI;Universidad Camilo José Cela (UCJC);2;;Point;-3.702541,40.418855;gratis;sin límite;Universidad privada conocida por su innovadora oferta académica y enfoque en el emprendimiento.;
urn:ngsi-ld:PoI:1249;PoI;Universidad de San Pablo CEU;2;;Point;-3.735566,40.473952;gratis;sin límite;Universidad privada con una amplia gama de programas académicos y un enfoque en la formación integral del estudiante.;
