id,type,title,relevance,image,location_type,coordinates,price,description,capacity,occupancy
urn:ngsi-ld:PoI:993,PoI,Librería El Prisma,3,,Point,"-3.708154,40.421638",0€,"Librería en el barrio de Chamberí, ofreciendo una amplia gama de libros, desde literatura hasta textos académicos.",578,479
urn:ngsi-ld:PoI:994,PoI,Iglesia de San Francisco el Grande,1,,Point,"-3.711804,40.411735",0€,"Impresionante iglesia barroca con una gran cúpula y un interior decorado con frescos y esculturas, ubicada en el centro histórico.",578,76
urn:ngsi-ld:PoI:995,PoI,Hotel Barceló Torre de Madrid,3,,Point,"-3.714060,40.424396",0€,"Hotel elegante en el centro de Madrid, con vistas panorámicas y acceso cercano a tiendas y restaurantes.",656,514
urn:ngsi-ld:PoI:996,PoI,Museo Geominero,4,,Point,"-3.70267,40.442382",0€,"El Museo Geominero alberga una extensa colección de minerales, rocas y fósiles, proporcionando una visión fascinante de la geología y la paleontología.",1171,201
urn:ngsi-ld:PoI:997,PoI,Domus,4,,Point,"-3.706279,40.418741",0€,"Centro cultural dedicado a la innovación y la cultura digital, con exposiciones interactivas y eventos tecnológicos.",1563,436
urn:ngsi-ld:PoI:998,PoI,Montepríncipe,5,,Point,"-3.844540,40.375260",0€,Con una combinación de residencias,400,231
urn:ngsi-ld:PoI:999,PoI,Calle de Toledo,4,,Point,"-3.707285,40.408612",0€,"La Calle de Toledo es una de las calles más antiguas de Madrid, conocida por su arquitectura histórica y sus tiendas tradicionales. Es un lugar ideal para pasear y descubrir la historia y la cultura de la ciudad.",656,389
urn:ngsi-ld:PoI:1000,PoI,Bar La Cava Baja,4,,Point,"-3.708451,40.414672",0€,"Bar tradicional en La Latina, conocido por sus tapas y raciones en un ambiente acogedor.",578,148
urn:ngsi-ld:PoI:1001,PoI,Restaurante La Casa de la Risa,4,,Point,"-3.709463,40.418611",0€,"Restaurante en el barrio de Salamanca, conocido por su cocina internacional y ambiente divertido.",578,530
urn:ngsi-ld:PoI:1002,PoI,Jardín del Parque de la Vaguada,3,,Point,"-3.703756,40.487439",0€,"Parque con amplias áreas verdes y zonas recreativas, ideal para disfrutar de la naturaleza y realizar actividades al aire libre.",1864,1686
urn:ngsi-ld:PoI:1003,PoI,Avenida del Río,4,,Point,"-3.710267,40.408998",0€,"Vía que bordea el río Manzanares, ofreciendo acceso a zonas recreativas y residenciales.",1968,51
urn:ngsi-ld:PoI:1004,PoI,Colegio Nuestra Señora de la Merced,3,,Point,"-3.710692,40.421112",0€,"Colegio en el barrio de Ciudad Lineal, con un enfoque en la educación académica y formación integral.",578,344
urn:ngsi-ld:PoI:1005,PoI,Restaurante La Tasca,4,,Point,"-3.706845,40.417611",0€,"Restaurante en el barrio de Tetuán, famoso por su ambiente acogedor y comida tradicional.",578,156
urn:ngsi-ld:PoI:1006,PoI,Barrio de Vallehermoso,3,,Point,"-3.729013,40.448879",0€,Barrio tranquilo conocido por sus residencias y proximidad a la Universidad Complutense de Madrid.,578,274
urn:ngsi-ld:PoI:1007,PoI,Restaurante La Taberna del Gato,4,,Point,"-3.703874,40.417601",0€,"Restaurante en el barrio de Malasaña, famoso por su comida casera y ambiente informal.",578,104
urn:ngsi-ld:PoI:1008,PoI,Colegio Virgen de Atocha,3,,Point,"-3.708341,40.419530",0€,"Colegio en el barrio de Atocha, conocido por su enfoque educativo y programas de formación integral.",578,26
urn:ngsi-ld:PoI:1009,PoI,Restaurante El Palacete,4,,Point,"-3.705879,40.417537",0€,"Restaurante en el barrio de Chamberí, conocido por su ambiente elegante y su cocina española tradicional.",578,48
urn:ngsi-ld:PoI:1010,PoI,Bar La Cascada,4,,Point,"-3.707957,40.419031",0€,Bar en Malasaña con una amplia selección de tapas y cócteles en un ambiente moderno y acogedor.,578,534
urn:ngsi-ld:PoI:1011,PoI,Casa de la Panadería,3,,Point,"-3.706429,40.416726",0€,"Edificio histórico en la Plaza Mayor, conocido por su arquitectura renacentista y su papel en la historia de Madrid.",754,311
urn:ngsi-ld:PoI:1012,PoI,"Juguetería Toys ""R"" Us",4,,Point,"-3.708672,40.418441",0€,"Gran cadena de tiendas de juguetes, ofreciendo una amplia selección de productos para todas las edades, ubicada en el centro comercial Príncipe Pío.",562,172
urn:ngsi-ld:PoI:1013,PoI,Bar El Escondite,4,,Point,"-3.711077,40.416829",0€,Bar en el barrio de La Latina con una oferta de tapas creativas y ambiente acogedor.,578,21
urn:ngsi-ld:PoI:1014,PoI,Hotel Ritz,2,,Point,"-3.694406,40.420302",0€,"Hotel de lujo histórico en Madrid, conocido por su elegancia y servicio de alta calidad, situado cerca de la Plaza de Cibeles.",1106,106
urn:ngsi-ld:PoI:1015,PoI,Ouh Babouche,4,,Point,"-3.707221,40.416591",0€,"Restaurante y bar en el barrio de Lavapiés, especializado en comida marroquí con una amplia oferta de platos tradicionales.",578,203
urn:ngsi-ld:PoI:1016,PoI,Farmacia Figueroa,3,,Point,"-3.704836,40.419571",0€,"Farmacia en el centro de Madrid, conocida por su servicio profesional y una amplia selección de medicamentos y productos de salud.",70,3
urn:ngsi-ld:PoI:1017,PoI,Museo del Vino,4,,Point,"-3.702611,40.416178",5€,"El Museo del Vino ofrece una experiencia única para los amantes del vino, con degustaciones y exposiciones que ilustran la historia y la cultura del vino en España.",1171,528
urn:ngsi-ld:PoI:1018,PoI,Tasca La Taberna,4,,Point,"-3.703854,40.419840",0€,"Tasca en el barrio de Lavapiés, famosa por su ambiente animado y su selección de tapas tradicionales.",578,278
urn:ngsi-ld:PoI:1019,PoI,Avenida del Cardenal Herrera Oria,5,,Point,"-3.680621,40.481872",0€,"Vía destacada en el norte de Madrid, conectando áreas residenciales y ofreciendo acceso a diferentes servicios.",1968,249
urn:ngsi-ld:PoI:1020,PoI,Farmacia Frías,3,,Point,"-3.707890,40.420537",0€,"Farmacia ubicada en el barrio de Malasaña, ofreciendo una amplia gama de productos de salud y cuidado personal.",70,5
urn:ngsi-ld:PoI:1021,PoI,Instituto de Educación Secundaria (IES) Ramiro de Maeztu,2,,Point,"-3.710347,40.424384",0€,"Instituto en el barrio de Chamberí, conocido por su sólido programa académico y actividades culturales.",578,128
urn:ngsi-ld:PoI:1022,PoI,Instituto de Estudios Sociales,4,,Point,"-3.702978,40.419114",0€,"Centro dedicado a la investigación y análisis de temas sociales, con seminarios y publicaciones sobre estudios sociales y culturales.",440,364
urn:ngsi-ld:PoI:1023,PoI,Restaurante La Sopa,4,,Point,"-3.706483,40.417686",0€,"Restaurante en el barrio de Tetuán, conocido por su ambiente relajado y cocina de alta calidad.",578,434
urn:ngsi-ld:PoI:1024,PoI,Bulevar del Parque de la Vaguada,5,,Point,"-3.703342,40.453089",0€,"Vía importante cerca del Parque de la Vaguada, con acceso a áreas residenciales y comerciales.",1968,684
urn:ngsi-ld:PoI:1025,PoI,Bar El Cubo,4,,Point,"-3.708648,40.418447",0€,Bar en el barrio de La Latina con una oferta variada de tapas y platos en un ambiente animado.,578,240
urn:ngsi-ld:PoI:1026,PoI,San Sebastián de los Reyes,3,,Point,"-3.613549,40.535095",0€,Municipio cercano a Madrid con diversas actividades culturales y eventos locales.,444,199
urn:ngsi-ld:PoI:1027,PoI,Restaurante El Espléndido,4,,Point,"-3.703958,40.417518",0€,"Restaurante en el barrio de Chamartín, conocido por su ambiente elegante y platos de alta cocina.",578,538
urn:ngsi-ld:PoI:1028,PoI,Instituto de Educación Secundaria (IES) Juan de la Cierva,2,,Point,"-3.742131,40.354918",0€,"Instituto de educación secundaria en el barrio de Vallecas, conocido por su amplia oferta educativa y actividades extracurriculares.",578,433
urn:ngsi-ld:PoI:1029,PoI,Joyería Móntblanc,4,,Point,"-3.694672,40.418392",0€,"Joyería de lujo especializada en relojes y artículos de alta gama, ubicada en el centro de Madrid, conocida por su exclusividad y elegancia.",77,62
urn:ngsi-ld:PoI:1030,PoI,Tasca El Chato,4,,Point,"-3.702915,40.419107",0€,"Tasca en el barrio de Chamberí, con una amplia oferta de tapas y platos tradicionales en un ambiente familiar.",578,370
urn:ngsi-ld:PoI:1031,PoI,Biblioteca Municipal Francisco Ayala,4,,Point,"-3.703370,40.419047",0€,"Biblioteca pública en el distrito de Chamberí, con una buena selección de libros y actividades para todas las edades.",1662,286
urn:ngsi-ld:PoI:1032,PoI,Hotel Meliá Madrid,3,,Point,"-3.692705,40.423087",0€,"Hotel con modernas instalaciones y una excelente ubicación en el centro de Madrid, ideal para negocios y turismo.",1106,566
urn:ngsi-ld:PoI:1033,PoI,Tasca El Chiringuito,4,,Point,"-3.706984,40.416291",0€,Tasca en el barrio de Chueca con una variada oferta de tapas y platos tradicionales.,578,490
urn:ngsi-ld:PoI:1034,PoI,Iglesia de San Andrés,2,,Point,"-3.703873,40.416074",0€,"Iglesia histórica en el centro de Madrid, conocida por su arquitectura renacentista y su valor histórico.",741,578
urn:ngsi-ld:PoI:1035,PoI,Peluquería Egos,4,,Point,"-3.708397,40.419670",0€,"Salón de belleza y peluquería en el barrio de Malasaña, ofreciendo servicios de corte y cuidado del cabello.",64,40
urn:ngsi-ld:PoI:1036,PoI,Discoteca Boite,3,,Point,"-3.703932,40.418559",0€,Discoteca en el centro de Madrid conocida por sus eventos de música electrónica y ambiente juvenil.,732,420
urn:ngsi-ld:PoI:1037,PoI,Tasca La Flama,4,,Point,"-3.699891,40.420975",0€,Tasca en Lavapiés con una amplia variedad de tapas y un ambiente vibrante y acogedor.,458,148
urn:ngsi-ld:PoI:1038,PoI,Restaurante La Chulapa,4,,Point,"-3.704681,40.418363",0€,"Restaurante en el barrio de Chamberí, famoso por su cocina española tradicional y su ambiente familiar.",578,7
urn:ngsi-ld:PoI:1039,PoI,Casa Museo de Lope de Vega,3,,Point,"-3.706439,40.414895",0€,"Museo dedicado al famoso dramaturgo español Lope de Vega, situado en su antigua casa en el barrio de las Letras.",578,176
urn:ngsi-ld:PoI:1040,PoI,Restaurante Casa del Abuelo,3,,Point,"-3.703297,40.417182",0€,"Restaurante clásico en el barrio de Sol, famoso por sus tapas y platos tradicionales.",578,231
urn:ngsi-ld:PoI:1041,PoI,Parque de la Cuña Verde de Latina,4,,Point,"-3.764741,40.388364",0€,"El Parque de la Cuña Verde de Latina es un gran espacio verde en el barrio de Latina, ideal para caminar, correr y disfrutar de la naturaleza.",578,63
urn:ngsi-ld:PoI:1042,PoI,Pastelería La Princesa,4,,Point,"-3.710263,40.416853",0€,"Pastelería en el barrio de Malasaña, famosa por sus pasteles y postres innovadores.",66,35
urn:ngsi-ld:PoI:1043,PoI,Colegio San Rafael,3,,Point,"-3.710453,40.420351",0€,"Colegio en el barrio de Chamartín, con una sólida oferta educativa y un enfoque en el desarrollo personal del alumnado.",578,554
urn:ngsi-ld:PoI:1044,PoI,Consulado de Venezuela,2,,Point,"-3.705485,40.418619",0€,Consulado que representa los intereses de Venezuela en Madrid y ofrece servicios a ciudadanos venezolanos.,353,310
urn:ngsi-ld:PoI:1045,PoI,Cine Verdi Madrid,4,,Point,"-3.698704,40.429159",0€,Cine independiente que ofrece una selección de películas extranjeras y de autor en el barrio de Chamberí.,578,203
urn:ngsi-ld:PoI:1046,PoI,Restaurante El Cielo,2,,Point,"-3.711396,40.418059",0€,"Restaurante con una estrella Michelin en el barrio de Chamartín, conocido por su cocina de vanguardia.",578,105
urn:ngsi-ld:PoI:1047,PoI,Pastelería El Secreto,4,,Point,"-3.704851,40.420982",0€,"Pastelería en el barrio de Malasaña, famosa por sus pasteles exclusivos y su ambiente acogedor.",66,21
urn:ngsi-ld:PoI:1048,PoI,San Juan de la Cruz,4,,Point,"-3.711493,40.426164",0€,"Centro cultural en el barrio de Chamberí, con eventos artísticos y exposiciones.",578,200
urn:ngsi-ld:PoI:1049,PoI,Colegio San José de Cluny,3,,Point,"-3.709847,40.418305",0€,"Colegio en el barrio de Malasaña, con una oferta educativa diversa y un enfoque en el desarrollo integral del alumnado.",578,14
urn:ngsi-ld:PoI:1050,PoI,Teatro Góngora,4,,Point,"-3.710309,40.420645",0€,Teatro en Madrid con una programación enfocada en el teatro clásico y moderno.,548,72
urn:ngsi-ld:PoI:1051,PoI,Bar El Almendro,4,,Point,"-3.704433,40.415232",0€,"Bar en el barrio de Lavapiés, famoso por su oferta de tapas caseras y ambiente tradicional.",578,334
urn:ngsi-ld:PoI:1052,PoI,Galería Nacional,3,,Point,"-3.703234,40.418865",0€,"Espacio expositivo dedicado a la pintura y escultura nacional, con una colección de artistas destacados de España.",1036,91
urn:ngsi-ld:PoI:1053,PoI,El Círculo de Bellas Artes,2,,Point,"-3.703426,40.419079",0€,"Centro cultural con una rica oferta de eventos, exposiciones y actividades artísticas, además de una terraza con vistas panorámicas.",1563,1116
urn:ngsi-ld:PoI:1054,PoI,Colegio Santiago Apóstol,3,,Point,"-3.704979,40.420156",0€,"Colegio en el barrio de Salamanca, conocido por su sólida oferta educativa y programas extracurriculares.",578,450
urn:ngsi-ld:PoI:1055,PoI,Instituto de Biología Molecular,4,,Point,"-3.710854,40.423151",0€,"Centro dedicado a la investigación en biología molecular, con proyectos en genética, biotecnología y biomedicina.",1299,254
urn:ngsi-ld:PoI:1056,PoI,Instituto de Cultura Hispánica,3,,Point,"-3.705897,40.418986",0€,"Centro cultural dedicado a la promoción de la cultura hispánica, con exposiciones, conferencias y eventos educativos.",1299,1235
urn:ngsi-ld:PoI:1057,PoI,Parque de San Blas,4,,Point,"-3.611265,40.43572",0€,"El Parque de San Blas es un espacio verde en el barrio de San Blas, ideal para pasear, hacer deporte y disfrutar del aire libre.",578,257
urn:ngsi-ld:PoI:1058,PoI,Hospital de Fuenlabrada,3,,Point,"-3.782691,40.296805",0€,"Centro hospitalario en la región sur de Madrid, con una amplia gama de especialidades y atención médica integral.",1679,1121
urn:ngsi-ld:PoI:1059,PoI,Sala Caracol,3,,Point,"-3.704282,40.421611",0€,"Sala de conciertos en el barrio de Lavapiés, conocida por su programación musical en vivo y ambiente íntimo.",578,197
urn:ngsi-ld:PoI:1060,PoI,Hemeroteca Municipal,4,,Point,"-3.707162,40.415905",0€,"Biblioteca especializada en la preservación y consulta de periódicos y revistas antiguas, ubicada en el centro de Madrid.",1563,855
urn:ngsi-ld:PoI:1061,PoI,San Antón Market,4,,Point,"-3.701215,40.426106",0€,"Mercado gastronómico en el barrio de Chueca, conocido por sus ofertas culinarias y ambiente animado.",578,437
urn:ngsi-ld:PoI:1062,PoI,Fábrica de Cosméticos Ziaja,4,,Point,"-3.703893,40.419680",0€,"Fábrica y tienda de cosméticos con una variedad de productos de cuidado personal, ubicada en el centro de Madrid.",656,480
urn:ngsi-ld:PoI:1063,PoI,Distrito de Retiro,3,,Point,"-3.688533,40.416740",0€,Barrio residencial conocido por su proximidad al Parque del Retiro y su ambiente tranquilo.,578,71
urn:ngsi-ld:PoI:1064,PoI,Restaurante La Posada,4,,Point,"-3.708787,40.417490",0€,"Restaurante en el barrio de Chamberí, conocido por su cocina española y ambiente tradicional.",578,312
urn:ngsi-ld:PoI:1065,PoI,Centro Cultural La Casa Encendida,3,,Point,"-3.699739,40.414833",0€,"Espacio cultural y social que ofrece exposiciones, talleres y eventos en un edificio histórico rehabilitado.",754,81
urn:ngsi-ld:PoI:1066,PoI,Santos de Mirasierra,4,,Point,"-3.717184,40.487809",0€,Barrio en el norte de Madrid con un ambiente tranquilo y zonas residenciales.,578,55
urn:ngsi-ld:PoI:1067,PoI,Restaurante El Chaflán,2,,Point,"-3.711825,40.419736",0€,"Restaurante de alta gama en el barrio de Chamartín, famoso por su cocina moderna y platos innovadores.",578,477
urn:ngsi-ld:PoI:1068,PoI,Centro Cultural Conde Duque,2,,Point,"-3.711209,40.422825",0€,"Centro cultural y artístico con una variada programación de eventos, exposiciones y actividades.",1563,265
urn:ngsi-ld:PoI:1069,PoI,Dulzainero,4,,Point,"-3.705494,40.411550",0€,"Pequeño pero famoso establecimiento en el barrio de La Latina, conocido por sus dulces tradicionales y ambiente acogedor.",66,2
urn:ngsi-ld:PoI:1070,PoI,Instituto de Educación Secundaria (IES) Conde de Orgaz,3,,Point,"-3.654430,40.461410",0€,"Instituto en el barrio de Conde de Orgaz, con una oferta educativa diversificada y programas de formación profesional.",578,395
urn:ngsi-ld:PoI:1071,PoI,Farmacia de la Finca,3,,Point,"-3.709821,40.423345",0€,"Farmacia situada en el área de la Finca de Madrid, con un enfoque en medicamentos y productos farmacéuticos especializados.",70,3
urn:ngsi-ld:PoI:1072,PoI,Mirador de la Vistilla,4,,Point,"-3.710748,40.411901",0€,"Mirador en el barrio de La Latina, conocido por sus vistas panorámicas de la ciudad y el río Manzanares.",524,204
urn:ngsi-ld:PoI:1073,PoI,Iglesia de San Andrés Apostol,3,,Point,"-3.704441,40.419777",0€,"Iglesia histórica ubicada cerca del mercado de San Andrés, destacada por su valor cultural y su arquitectura tradicional.",741,308
urn:ngsi-ld:PoI:1074,PoI,Bar La Pepa,4,,Point,"-3.710172,40.419074",0€,Bar en Chamberí con una oferta de tapas creativas y cócteles en un entorno moderno.,578,274
urn:ngsi-ld:PoI:1075,PoI,Galería de Arte Fino,3,,Point,"-3.705235,40.419846",0€,Galería dedicada a la exhibición de obras de arte refinado y técnicas artísticas tradicionales en el centro de Madrid.,1728,592
urn:ngsi-ld:PoI:1076,PoI,Gastrobar La Taberna,4,,Point,"-3.703942,40.419118",0€,"Restaurante de tapas y platos creativos en el centro de Madrid, famoso por su ambiente relajado y su menú innovador.",771,511
urn:ngsi-ld:PoI:1077,PoI,Consulado de Italia,2,,Point,"-3.703855,40.421103",0€,Consulado que representa los intereses de Italia en Madrid y ofrece asistencia a ciudadanos italianos.,353,318
